timestamp,block_height,tx_count,mempool_size_mb,min_fee_rate,max_fee_rate,avg_fee_rate,median_fee_rate,fee_rate_10th,fee_rate_90th,fee_rate_std,block_time,difficulty,hash_rate,mempool_min_fee,total_fee,mempool_usage,transaction_count,block_weight,block_version,block_interval
1724619627,858428,7153,20.474991,2.4e-08,1.0725806451612904e-06,2.927576949700699e-08,2.7063492063492065e-08,2.6904761904761904e-08,2.7142857142857143e-08,2.2692840988562348e-08,1724619627,86871474313761.95,5.560731778167243e+20,1e-05,0.03149987,113470896,7153,3997995,536928256,1352
1724620539,858432,5708,20.469594,2.5317460317460317e-08,3e-06,3.637717251020335e-08,2.5317460317460317e-08,2.5317460317460317e-08,5.1208958724202634e-08,6.893562688439694e-08,1724620539,86871474313761.95,5.560731778167243e+20,1e-05,0.0414172,113439328,5708,3993513,751656960,912
1724621156,858433,4761,20.467622,2.5e-08,5.048135593220339e-06,4.2114474447244495e-08,2.6984126984126982e-08,2.5317460317460317e-08,6.53968253968254e-08,1.057010903556065e-07,1724621156,86871474313761.95,5.560731778167243e+20,1e-05,0.05342073,113427712,4761,3993214,825581568,617
1724623090,858435,5909,20.461995,2.5317460317460317e-08,3.0144230769230768e-06,3.914401632775191e-08,2.5317460317460317e-08,2.5317460317460317e-08,6.53968253968254e-08,7.590336747485764e-08,1724623090,86871474313761.95,5.560731778167243e+20,1e-05,0.04514411,113385728,5909,3993561,537108480,1934
1724624062,858438,6526,20.451618,2.5317460317460317e-08,3.008720930232558e-06,3.260935831366361e-08,2.6904761904761904e-08,2.5317460317460317e-08,3.311871723712612e-08,5.7868482074588855e-08,1724624062,86871474313761.95,5.560731778167243e+20,1e-05,0.03817397,113302400,6526,3993552,537739264,972
1724625081,858440,7702,20.449695,2.6904761904761904e-08,5.228181818181818e-07,2.7936434200757528e-08,2.6904761904761904e-08,2.6904761904761904e-08,2.6904761904761904e-08,1.287499321883845e-08,1724625081,86871474313761.95,5.560731778167243e+20,1e-05,0.02904161,113288752,7702,3993761,631554048,1019
1724629354,858443,3284,20.447122,2.095693779904306e-08,2.1702127659574467e-06,5.4510725217979667e-08,3.5000649941505266e-08,3e-08,8e-08,7.538026527772421e-08,1724629354,86871474313761.95,5.560731778167243e+20,1e-05,0.049838,113272448,3284,3997620,536961024,4273
1724630786,858445,5625,20.4468,1.95e-08,4.454712041884816e-06,3.949014896261411e-08,2.6904761904761904e-08,2.6904761904761904e-08,3.74886686228202e-08,1.6575272773356357e-07,1724630786,86871474313761.95,5.560731778167243e+20,1e-05,0.04654079,113269952,5625,3997645,646914048,1432
1724631794,858446,4838,20.446659,2.077490774907749e-08,4.6875e-06,5.636207095613503e-08,3e-08,2.6984126984126982e-08,6.247787610619469e-08,2.1677903222850378e-07,1724631794,86871474313761.95,5.560731778167243e+20,1e-05,0.06198876,113268880,4838,3993397,612515840,1008
1724632451,858447,5166,21.452716,2.1102362204724408e-08,1.0044543429844097e-05,4.237739288425236e-08,2.6984126984126982e-08,2.484126984126984e-08,4.8271332674824164e-08,1.8546794682404476e-07,1724632451,86871474313761.95,5.620836854444305e+20,1e-05,0.04992151,118605264,5166,3997743,1073733632,657
1724633893,858448,2807,21.452716,2e-08,4.44e-06,7.052577827158963e-08,4.022347066167291e-08,3.007696406370257e-08,1e-07,1.3567626541629992e-07,1724633893,86871474313761.95,5.620836854444305e+20,1e-05,0.06506491,118605264,2807,3998018,779517952,1442
1724635814,858450,5850,21.451913,1.0601503759398497e-08,2e-06,3.241545830374536e-08,2.6984126984126982e-08,2.5317460317460317e-08,3.673913043478261e-08,4.5496479616767024e-08,1724635814,86871474313761.95,5.620836854444305e+20,1e-05,0.03541538,118600592,5850,3993223,905969664,1921
1724636967,858452,3943,21.449436,1.201814058956916e-08,2.8257636363636364e-05,5.4310217267284404e-08,2.7222222222222222e-08,2.7222222222222222e-08,3.9712603280305836e-08,5.070686226991335e-07,1724636967,86871474313761.95,5.620836854444305e+20,1e-05,0.06853133,118583232,3943,3993247,694378496,1153
1724638497,858453,2509,21.449436,1.9859154929577465e-08,2.8330685920577617e-06,7.820771883681281e-08,4.663636363636364e-08,3.600687928919537e-08,1.0657090395480227e-07,1.492578729596905e-07,1724638497,86871474313761.95,5.620836854444305e+20,1e-05,0.07008186,118583232,2509,3993206,825933824,1530
1724639204,858455,6168,21.449323,2.5317460317460317e-08,3.33e-06,3.3254426959012924e-08,2.7222222222222222e-08,2.5317460317460317e-08,3.3994515767169455e-08,7.046971492546934e-08,1724639204,86871474313761.95,5.620836854444305e+20,1e-05,0.03612814,118582192,6168,3993204,609525760,707
1724640100,858458,5842,21.442354,2.2936507936507936e-08,5.381165919282511e-06,3.2266852608473105e-08,2.6984126984126982e-08,2.6984126984126982e-08,3e-08,8.806570577180657e-08,1724640100,86871474313761.95,5.620836854444305e+20,1e-05,0.03624432,118524080,5842,3993384,682024960,896
1724640747,858459,5086,21.438554,2e-08,2.5223880597014925e-06,3.9317039202986976e-08,2.7007874015748032e-08,2.484126984126984e-08,4.023673694364063e-08,9.517221132887965e-08,1724640747,86871474313761.95,5.620836854444305e+20,1e-05,0.04373358,118490176,5086,3993596,792756224,647
1724641415,858461,7885,21.430428,2.5317460317460317e-08,4e-07,2.7092988643686743e-08,2.6984126984126982e-08,2.5317460317460317e-08,2.6984126984126982e-08,6.780982168739549e-09,1724641415,86871474313761.95,5.620836854444305e+20,1e-05,0.02722707,118417648,7885,3992936,537174016,668
1724642567,858465,5477,21.40816,1.0208333333333334e-08,2.5197125256673512e-06,2.9467433442727764e-08,2.6771653543307087e-08,2.6746031746031746e-08,2.7142857142857143e-08,3.924012845737913e-08,1724642567,86871474313761.95,5.620836854444305e+20,1e-05,0.03179529,118218096,5477,3993070,721420288,1152
1724643512,858469,4728,21.394527,2e-08,6e-07,2.9742514949832407e-08,2.6825396825396825e-08,2.655126947621366e-08,3e-08,2.2041987254588166e-08,1724643512,86871474313761.95,5.620836854444305e+20,1e-05,0.03076785,118093888,4728,3993095,577060864,945
1724646671,858470,2321,21.39153,2.842696629213483e-08,1.85634496124031e-05,1.6319819783011625e-07,8.05095541401274e-08,5.9369052150742295e-08,2.301036036036035e-07,4.994751691737008e-07,1724646671,86871474313761.95,5.620836854444305e+20,1e-05,0.1256187,118066352,2321,3992954,658300928,3159
1724648178,858473,6017,21.387957,2.484126984126984e-08,1.2261702127659574e-06,3.2947123945153694e-08,2.7142857142857143e-08,2.5317460317460317e-08,3.7823660245918837e-08,3.969112416988528e-08,1724648178,86871474313761.95,5.620836854444305e+20,1e-05,0.03824009,118035232,6017,3993219,537837568,1507
1724649487,858475,7566,21.383978,2.484126984126984e-08,9.84251968503937e-07,2.813639563777785e-08,2.6984126984126982e-08,2.5317460317460317e-08,2.7142857142857143e-08,1.7873491270335e-08,1724649487,86871474313761.95,5.620836854444305e+20,1e-05,0.03027623,117999920,7566,3993332,570662912,1309
1724650542,858476,2937,21.383336,1.0288843491090683e-08,5.405405405405405e-06,5.8660218784011195e-08,3.6028368794326244e-08,3e-08,8.385781090678949e-08,1.4307152339582492e-07,1724650542,86871474313761.95,5.620836854444305e+20,1e-05,0.05887619,117995008,2937,3993763,536870912,1055
1724651753,858479,7389,21.382366,2.5317460317460317e-08,3.049242424242424e-07,2.751232804349294e-08,2.6984126984126982e-08,2.6984126984126982e-08,2.7142857142857143e-08,8.772596696332894e-09,1724651753,86871474313761.95,5.620836854444305e+20,1e-05,0.0282261,117989984,7389,3993488,786915328,1211
1724653953,858482,4235,21.380454,2.6984126984126982e-08,2e-06,3.406497376769753e-08,2.7142857142857143e-08,2.7063492063492065e-08,3.633802816901408e-08,4.252722395541836e-08,1724653953,86871474313761.95,5.620836854444305e+20,1e-05,0.03605774,117979648,4235,3993154,608346112,2200
1724655248,858484,5783,21.373137,2.0062305295950154e-08,1.2834013605442177e-06,3.229413776702303e-08,2.6825396825396825e-08,2.5317460317460317e-08,3.562092624356785e-08,3.952953803117544e-08,1724655248,86871474313761.95,5.620836854444305e+20,1e-05,0.03602459,117958880,5783,3993751,939515904,1295
1724656330,858487,7119,21.370692,2.6825396825396825e-08,3.0175829383886258e-06,2.987104301894749e-08,2.6984126984126982e-08,2.6825396825396825e-08,2.6984126984126982e-08,6.055602354869538e-08,1724656330,86871474313761.95,5.620836854444305e+20,1e-05,0.03275555,117943360,7119,3993318,642310144,1082
1724657221,858488,3063,21.370551,2.5671342685370742e-08,1.0243727810650887e-05,7.051128824092014e-08,3.418439716312057e-08,2.8382421026901896e-08,8.276004599022712e-08,2.761918317587223e-07,1724657221,86871474313761.95,5.620836854444305e+20,1e-05,0.06089822,117942016,3063,3993078,825491456,891
1724658542,858489,2974,21.370441,2e-08,4.7619047619047615e-06,8.512165145399693e-08,4.8211920529801324e-08,3.319811089903587e-08,1.199111111111112e-07,2.233784698643841e-07,1724658542,86871474313761.95,5.620836854444305e+20,1e-05,0.07505514,117940976,2974,3993621,872415232,1321
1724660653,858490,2872,21.370441,2e-08,6.2696750902527076e-06,1.2805485803305592e-07,6.04895104895105e-08,4.9903846153846156e-08,2.0319148936170214e-07,3.180005316264792e-07,1724660653,86871474313761.95,5.620836854444305e+20,1e-05,0.11112956,117940976,2872,3992981,857489408,2111
1724661805,858491,2937,21.370264,1.8180379746835444e-08,1.67250974025974e-05,1.0422338534547672e-07,5.965754763067904e-08,4.796922898953092e-08,1.3932108993832276e-07,3.86979368675045e-07,1724661805,86871474313761.95,5.620836854444305e+20,1e-05,0.1039389,117939840,2937,3993466,673218560,1152
1724662447,858492,2821,21.369579,2.5671342685370742e-08,1e-05,8.566259257083821e-08,5e-08,4.014336917562724e-08,1e-07,3.0227313231111007e-07,1724662447,86871474313761.95,5.620836854444305e+20,1e-05,0.07152705,117935152,2821,3992977,734191616,642
1724663129,858494,2529,21.368964,1.8250950570342207e-08,1.0181818181818182e-05,5.491682603404207e-08,4e-08,3.0102952503209244e-08,6.473372781065089e-08,2.142668871896e-07,1724663129,86871474313761.95,5.620836854444305e+20,1e-05,0.04941529,117930256,2529,3993151,637534208,682
1724664395,858498,7158,21.367907,2.5317460317460317e-08,4.6875e-06,3.308804165463668e-08,2.7063492063492065e-08,2.5317460317460317e-08,3e-08,8.911061838680514e-08,1724664395,86871474313761.95,5.620836854444305e+20,1e-05,0.03696014,117925216,7158,3992759,864935940,1266
1724665146,858500,6721,21.367004,2.4794520547945207e-08,4.6875e-06,3.6171553685516186e-08,2.6825396825396825e-08,2.5317460317460317e-08,4e-08,9.765604926780362e-08,1724665146,86871474313761.95,5.620836854444305e+20,1e-05,0.04001033,117920912,6721,3993503,758325248,751
1724666054,858502,4499,21.36658,2e-08,2.1702127659574467e-06,4.0156698772321475e-08,2.6904761904761904e-08,2.6904761904761904e-08,4.201202214149803e-08,8.482904569190412e-08,1724666054,86871474313761.95,5.620836854444305e+20,1e-05,0.04484477,117917984,4499,3993802,537395200,908
1724666851,858507,6321,21.363554,2.0857142857142856e-08,2.007451564828614e-06,3.285919036936051e-08,2.6666666666666667e-08,2.626984126984127e-08,3.3963135819415866e-08,4.8027600422476254e-08,1724666851,86871474313761.95,5.620836854444305e+20,1e-05,0.04103411,117899472,6321,3993015,765878272,797
1724667776,858510,7303,21.361819,2.626984126984127e-08,5.8365758754863816e-06,2.965815039144604e-08,2.6507936507936506e-08,2.626984126984127e-08,2.9047619047619048e-08,7.123391009636203e-08,1724667776,86871474313761.95,5.620836854444305e+20,1e-05,0.03217584,117888704,7303,3993025,536870912,925
1724668800,858514,6461,21.361172,2.6031746031746033e-08,1.501063829787234e-06,3.185802515023149e-08,2.6666666666666667e-08,2.619047619047619e-08,3.2e-08,4.290114711665828e-08,1724668800,86871474313761.95,5.620836854444305e+20,1e-05,0.0350019,117884256,6461,3993734,578084864,1024
1724669682,858515,5464,21.361031,1e-08,4e-06,6.519097332225073e-08,4.6e-08,3.2e-08,8e-08,1.1087399871684227e-07,1724669682,86871474313761.95,5.620836854444305e+20,1e-05,0.0724517,117883184,5464,3992959,543866880,882
1724670294,858516,6979,21.360565,2.7538461538461537e-08,5.58135593220339e-06,8.461084006139892e-08,4e-08,3e-08,9.126404899135448e-08,1.700427243699645e-07,1724670294,86871474313761.95,5.620836854444305e+20,1e-05,0.09572203,117880128,6979,3993557,797032448,612
1724672382,858520,6547,21.358815,1.546099290780142e-08,1.0416666666666667e-06,6.464902025996504e-08,5.2e-08,2.8e-08,9.980484367831159e-08,7.599594834959495e-08,1724672382,86871474313761.95,5.620836854444305e+20,1e-05,0.06880962,117870960,6547,3993450,1006632960,2088
1724674442,858523,4063,21.352804,1.9858156028368793e-08,1.0840526315789474e-06,5.245215395393341e-08,4.791447590935646e-08,3.046153846153846e-08,6.030982142857144e-08,4.757666395295475e-08,1724674442,86871474313761.95,5.620836854444305e+20,1e-05,0.05231953,117853872,4063,3997824,799965184,2060
1724675171,858524,3817,21.352804,2.806060606060606e-08,3e-06,8.372331705326287e-08,5.047244094488189e-08,5e-08,1.0416666666666667e-07,1.403817768382542e-07,1724675171,86871474313761.95,5.620836854444305e+20,1e-05,0.08105514,117853872,3817,3993149,687620096,729
1724675994,858526,2729,21.352108,1.9858156028368793e-08,4.6875e-06,6.310190275043717e-08,4e-08,3.0625e-08,9e-08,1.4298766073993545e-07,1724675994,86871474313761.95,5.620836854444305e+20,1e-05,0.05595769,117850208,2729,3992967,623820800,823
1724677282,858527,3108,21.352108,2.0054054054054055e-08,2.0618556701030927e-05,1.1906920025430717e-07,7.982300884955752e-08,5.284781675017896e-08,1.9023458043504485e-07,4.106167688828014e-07,1724677282,86871474313761.95,5.620836854444305e+20,1e-05,0.10819955,117850208,3108,3993185,1073676288,1288
1724679196,858530,3993,21.350891,1.0057803468208092e-08,2.631578947368421e-06,4.5765576919656915e-08,4e-08,3e-08,5.806247582205048e-08,7.854559756504262e-08,1724679196,86871474313761.95,5.620836854444305e+20,1e-05,0.04794169,117841904,3993,3993378,872415232,1914
1724680075,858532,4000,21.350303,2.3191489361702126e-08,3.099132290184922e-06,5.9209154532381615e-08,4e-08,2.7063492063492065e-08,8e-08,1.0791222249107527e-07,1724680075,86871474313761.95,5.620836854444305e+20,1e-05,0.06283364,117837088,4000,3992864,554156032,879
1724682444,858534,3099,21.349876,2.978723404255319e-08,4.255319148936171e-06,1.0698306212657845e-07,8e-08,7.063220176906527e-08,1.313076923076923e-07,1.4827270758187708e-07,1724682444,86871474313761.95,5.620836854444305e+20,1e-05,0.10081917,117833840,3099,3993474,1073676288,2369
1724683540,858535,2719,21.349876,1.546099290780142e-08,5.405405405405405e-06,1.2944732586238303e-07,8.554144385026739e-08,7e-08,1.8013170731707324e-07,2.0815900452304067e-07,1724683540,86871474313761.95,5.620836854444305e+20,1e-05,0.10982779,117833840,2719,3997660,598818816,1096
1724684975,858537,2394,21.349653,1.9858156028368793e-08,5.019230769230769e-06,9.475807097161853e-08,6.788732394366197e-08,5.672566371681416e-08,1.2094153967221053e-07,1.5442187426464496e-07,1724684975,86871474313761.95,5.620836854444305e+20,1e-05,0.08764065,117832864,2394,3993707,638951424,1435
1724685755,858538,3425,21.349241,1.25e-08,7e-06,8.993697064982227e-08,6.033473389355742e-08,4.976190476190476e-08,1.2028417320296552e-07,1.7141755973161872e-07,1724685755,86871474313761.95,5.620836854444305e+20,1e-05,0.08608188,117830080,3425,3992919,671088640,780
1724688800,858540,3918,21.347817,1.9624217118997912e-08,4.042328042328042e-06,9.364287137708267e-08,7.03888888888889e-08,6.581730769230769e-08,1.1198351543032394e-07,1.3598686926382793e-07,1724688800,86871474313761.95,5.620836854444305e+20,1e-05,0.09062434,117822640,3918,3993069,780615680,3045
1724691300,858542,3435,21.347524,2.0363636363636362e-08,3e-06,9.140475226346981e-08,8e-08,6.836879432624113e-08,1.1e-07,1.0725168908894104e-07,1724691300,86871474313761.95,5.620836854444305e+20,1e-05,0.08765344,117820176,3435,3993688,620994560,2500
1724694028,858545,3418,21.347084,1.935294117647059e-08,2.6178010471204187e-06,6.418160079780906e-08,5.961290322580645e-08,4.978723404255319e-08,7.929968701095462e-08,6.080562144514994e-08,1724694028,86871474313761.95,5.620836854444305e+20,1e-05,0.06176248,117816928,3418,3993729,538247168,2728
1724696322,858546,3440,21.346067,2e-08,1.0265085803432138e-05,1.7417106032583318e-07,1.094811320754717e-07,9e-08,2.6e-07,3.368635537904974e-07,1724696322,86871474313761.95,5.620836854444305e+20,1e-05,0.14537098,117810720,3440,3993496,536961024,2294
1724697676,858547,3714,21.346067,2.4999343918120983e-08,2.05761316872428e-05,1.3731313939949624e-07,9.092307692307693e-08,8.313253012048192e-08,1.9e-07,3.881746583753331e-07,1724697676,86871474313761.95,5.620836854444305e+20,1e-05,0.12851676,117810720,3714,3993010,704086016,1354
1724698308,858549,2585,21.345582,2.8732394366197184e-08,3.0019607843137256e-06,9.7137366805071e-08,6.584070796460177e-08,5.104267148981779e-08,1.3350133592885225e-07,1.4731268771922038e-07,1724698308,86871474313761.95,5.620836854444305e+20,1e-05,0.08040298,117807152,2585,3993181,536920064,632
1724699283,858550,2926,21.344901,1.0105820105820106e-08,3e-06,1.1150079389311848e-07,8e-08,5.267857142857143e-08,1.8642501474926245e-07,1.5186535677190092e-07,1724699283,86871474313761.95,5.620836854444305e+20,1e-05,0.09882797,117805232,2926,3993274,603979776,975
1724700199,858551,3258,21.344424,1.1914893617021276e-08,3.289727272727273e-06,9.933856632105636e-08,7e-08,4.978723404255319e-08,1.378698224852071e-07,1.6218679084242448e-07,1724700199,86871474313761.95,5.620836854444305e+20,1e-05,0.08555855,117803376,3258,3993055,646733824,916
1724701186,858552,3184,21.344127,1.9859154929577465e-08,3e-06,9.556564958605541e-08,6.836879432624113e-08,4.528169014084507e-08,1.3392306767640346e-07,1.431980319738751e-07,1724701186,86871474313761.95,5.620836854444305e+20,1e-05,0.08388822,117801168,3184,3993024,540491776,987
1724702405,858553,3619,21.343845,2.3120567375886524e-08,3.3805309734513276e-06,1.0733476923629698e-07,7.338983050847458e-08,5.330882352941176e-08,1.5324113821933215e-07,1.674502397858371e-07,1724702405,86871474313761.95,5.620836854444305e+20,1e-05,0.09585387,117799632,3619,3997924,584966144,1219
1724703080,858554,3038,21.343171,1e-08,2.2932625679347826e-06,8.317721194636396e-08,5.990521327014218e-08,4.152737649366863e-08,1.1555097671929362e-07,1.0481236685825909e-07,1724703080,86871474313761.95,5.620836854444305e+20,1e-05,0.08738589,117796416,3038,3993246,649060352,675
1724705765,858558,1177,21.342473,3e-08,9.79265536723164e-07,7.172159435665502e-08,5e-08,4e-08,9.814481099903077e-08,8.500955434989266e-08,1724705765,86871474313761.95,5.620836854444305e+20,1e-05,0.04727411,117792032,1177,3993023,659644416,2685
1724706371,858559,3832,21.342295,2.0088888888888888e-08,1.7153846153846153e-06,7.251456522521381e-08,5e-08,4e-08,9.190140845070423e-08,9.119217307286568e-08,1724706371,86871474313761.95,5.620836854444305e+20,1e-05,0.07342338,117790608,3832,3993154,774397952,606
1724707587,858562,2612,21.342295,2.5560492829731366e-08,5.0479661016949155e-06,4.010586905474057e-08,3e-08,3e-08,4.560283687943262e-08,1.0705706620968571e-07,1724707587,86871474313761.95,5.620836854444305e+20,1e-05,0.03871357,117790608,2612,3993743,539467776,1216
1724708270,858565,6416,21.341042,1.022421524663677e-08,3.0144230769230768e-06,3.374534817311335e-08,2.73015873015873e-08,2.7063492063492065e-08,3.002387846890829e-08,5.6141666589846745e-08,1724708270,86871474313761.95,5.620836854444305e+20,1e-05,0.03738119,117781264,6416,3993638,679804928,683
1724709850,858566,3181,21.340697,2.4999239543726236e-08,2.967359050445104e-05,1.2031159245363723e-07,7.922535211267606e-08,4.56391350584899e-08,1.6e-07,5.616614216960816e-07,1724709850,86871474313761.95,5.620836854444305e+20,1e-05,0.10641126,117779024,3181,3993070,623517696,1580
1724710583,858567,2663,21.340586,1.5492957746478875e-08,2.2181818181818183e-06,7.796569106337568e-08,4.898550724637681e-08,3.007012636567066e-08,1.0903393925448693e-07,1.2833605445614996e-07,1724710583,86871474313761.95,5.620836854444305e+20,1e-05,0.0665141,117777984,2663,3993145,580976640,733
1724711538,858570,6420,21.339798,2.4999250936329587e-08,2.101449275362319e-06,3.56440811530711e-08,2.6428571428571427e-08,2.626984126984127e-08,3.751924456131956e-08,7.019164211081388e-08,1724711538,86871474313761.95,5.620836854444305e+20,1e-05,0.04020485,117772752,6420,3993235,939524096,955
1724713197,858571,2457,21.33941,2.095693779904306e-08,1.179e-05,1.25745178619553e-07,7e-08,5.0197303638952643e-08,2e-07,3.393104829922075e-07,1724713197,86871474313761.95,5.620836854444305e+20,1e-05,0.08543727,117769696,2457,3993074,607215616,1659
1724714211,858574,7379,21.336064,2.5317460317460317e-08,2.1592920353982302e-06,2.8859460213044706e-08,2.6111111111111112e-08,2.5317460317460317e-08,2.7142857142857143e-08,3.1678804891064253e-08,1724714211,86871474313761.95,5.620836854444305e+20,1e-05,0.03101962,117748192,7379,3993040,608362496,1014
1724715035,858576,4520,21.326132,1.9861111111111112e-08,2e-06,3.8978205332502614e-08,2.6111111111111112e-08,2.5317460317460317e-08,5.4230772339651633e-08,8.02375329259122e-08,1724715035,86871474313761.95,5.620836854444305e+20,1e-05,0.04275818,117660896,4520,3997841,1073733632,824
1724715841,858577,4935,21.324342,1.9904306220095694e-08,3e-06,4.27866076100034e-08,2.6507936507936506e-08,2.6031746031746033e-08,7e-08,7.777048693618432e-08,1724715841,86871474313761.95,5.620836854444305e+20,1e-05,0.04633181,117655920,4935,3992874,562298880,806
1724716653,858578,4924,21.324201,2e-08,2.6041666666666666e-06,4.290728961258584e-08,2.6031746031746033e-08,2.492063492063492e-08,7e-08,7.81013155481794e-08,1724716653,86871474313761.95,5.620836854444305e+20,1e-05,0.04960024,117654720,4924,3992887,973078528,812
1724717694,858580,7076,21.321819,2.492063492063492e-08,2.154929577464789e-06,3.0820098592010245e-08,2.6111111111111112e-08,2.6031746031746033e-08,2.6111111111111112e-08,4.9530485410203604e-08,1724717694,86871474313761.95,5.620836854444305e+20,1e-05,0.03318816,117633376,7076,3993084,660717568,1041
1724718521,858582,5201,21.320354,1.032608695652174e-08,1.3924293785310734e-06,3.0997567042627993e-08,2.6111111111111112e-08,2.492063492063492e-08,3.2536407121977147e-08,3.50214421452752e-08,1724718521,86871474313761.95,5.620836854444305e+20,1e-05,0.03331512,117622592,5201,3997904,601128960,827
1724719291,858584,4996,21.319804,1e-08,5.048022598870057e-06,3.448352387808919e-08,2.582677165354331e-08,2.492063492063492e-08,4.014043348966902e-08,9.959293893836291e-08,1724719291,86871474313761.95,5.620836854444305e+20,1e-05,0.03829626,117618800,4996,3993740,637534208,770
1724721318,858585,3133,21.318692,2e-08,3.74e-06,8.794486456842782e-08,5.5895390070921986e-08,4e-08,1.1981386363636365e-07,1.5956224694402047e-07,1724721318,86871474313761.95,5.620836854444305e+20,1e-05,0.07431682,117612416,3133,3993072,748191744,2027
1724722345,858587,6448,21.317751,2.492063492063492e-08,9.026548672566371e-07,3.191568982997572e-08,2.595238095238095e-08,2.492063492063492e-08,3.8597560975609754e-08,3.2261987360329126e-08,1724722345,86871474313761.95,5.620836854444305e+20,1e-05,0.03538846,117605680,6448,3993769,868958208,1027
1724723336,858589,5910,21.315994,1.8689788053949903e-08,5.381165919282511e-06,3.695325820819243e-08,2.6031746031746033e-08,2.595238095238095e-08,3.991820975494444e-08,1.0973945925160926e-07,1724723336,86871474313761.95,5.620836854444305e+20,1e-05,0.04302829,117598064,5910,3992925,544669696,991
1724724311,858591,6047,21.314848,1.69377990430622e-08,6e-06,3.7633850559161094e-08,2.6031746031746033e-08,2.492063492063492e-08,4.504504504504504e-08,1.0631311682334877e-07,1724724311,86871474313761.95,5.620836854444305e+20,1e-05,0.0434478,117590032,6047,3993377,662503424,975
1724726034,858592,3063,21.314512,2.500067576699554e-08,3.546902985074627e-06,9.738673140727961e-08,6e-08,4.560283687943262e-08,1.3089430894308943e-07,1.9296146664722452e-07,1724726034,86871474313761.95,5.620836854444305e+20,1e-05,0.11063417,117588016,3063,3993149,562003968,1723
1724728050,858593,3170,21.310416,3e-08,5.55e-06,1.0861866738646135e-07,6.313953488372093e-08,5e-08,1.5e-07,2.652571328760717e-07,1724728050,86871474313761.95,5.620836854444305e+20,1e-05,0.09102192,117568928,3170,3998018,536870912,2016
1724729052,858594,3411,21.310416,2.0101522842639593e-08,3.0307272727272725e-06,7.656284701106382e-08,5e-08,4.453900709219858e-08,9.346153846153846e-08,1.3053983470139493e-07,1724729052,86871474313761.95,5.620836854444305e+20,1e-05,0.07226569,117568928,3411,3992888,602054656,1002
